AFV,Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race White,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
0,5,2,2,1,7,3,3,44,1,4,2,2,0,12,8139.98035406282,1,0,1,1,2,0,2,1,1,4,2,0,1,0,0,0,0
0,8,1,2,2,2,3,4,66,0,5,2,4,0,25,15706.1622121474,2,0,1,1,20,0,3,2,4,1,4,1,0,0,0,0,0
0,1,1,4,1,2,3,1,25,1,3,2,2,0,10,8412.99403095173,3,0,5,1,0,0,2,4,2,1,4,1,0,0,0,0,0
0,6,1,4,2,2,2,2,56,0,2,2,3,0,20,10572.2800966205,3,0,1,1,0,0,2,3,4,3,4,1,0,0,0,0,0
0,7,1,2,1,2,2,4,79,1,4,2,2,0,10,6750.19567363637,2,0,1,1,0,0,2,2,4,3,4,0,0,0,1,0,0
0,8,1,1,1,6,4,2,38,1,5,2,4,0,20,15377.8507328037,1,0,1,2,0,0,1,1,3,3,3,1,0,0,0,0,0
0,10,1,2,1,6,3,3,60,1,4,2,2,0,20,9991.93445911371,2,0,2,1,10,0,2,2,3,1,4,1,0,0,0,0,0
0,9,1,3,1,5,3,4,44,1,4,2,4,0,15,11274.7780546595,2,0,1,2,3,0,2,2,3,1,4,1,0,0,0,0,0
0,9,1,4,1,6,3,4,46,0,3,2,4,0,55,1697.41372105147,3,1,1,1,7,0,2,2,4,4,4,1,0,0,0,0,0
0,10,1,3,1,4,3,3,39,1,3,2,4,0,35,20788.4259532609,4,0,1,1,7,0,2,2,3,3,4,1,0,0,0,0,0
0,10,1,3,1,4,3,3,42,0,3,2,4,0,30,16148.5428996359,4,0,2,1,2,0,2,2,3,3,2,1,0,0,0,0,0
0,5,2,2,1,4,1,1,22,0,3,2,1,0,12,672.305642055259,2,0,2,1,5,0,2,2,4,4,4,1,0,0,0,0,0
0,9,1,3,1,6,2,3,37,1,5,2,4,0,27,22949.4627933995,2,0,1,2,10,3,3,2,1,1,3,1,0,0,0,0,0
1,11,1,1,1,4,4,3,56,1,5,2,4,0,5,10945.8552176186,1,0,1,1,6,0,2,1,2,4,4,1,0,0,0,0,0
0,7,1,2,2,4,5,4,50,0,4,2,1,0,15,4336.85552871558,3,0,1,1,12,2,3,2,4,4,4,1,0,0,0,0,0
0,6,1,8,2,2,2,3,57,1,2,2,4,0,30,26280.415546876,6,1,1,1,0,4,2,6,4,1,4,1,0,0,0,0,0
0,11,1,2,1,4,2,3,39,0,4,2,2,0,25,11667.966872263,2,0,1,1,3,0,3,2,2,4,4,1,0,0,0,0,0
0,8,1,3,2,2,5,5,29,1,2,2,1,0,20,11920.4846891116,3,0,3,1,0,0,1,3,2,1,4,1,0,0,0,0,0
0,8,1,6,1,5,5,5,40,1,4,1,4,0,6,16223.4076350844,2,1,2,2,0,0,2,2,3,1,4,1,0,0,0,0,0
0,8,1,6,1,5,5,5,46,0,5,2,1,0,10,6324.38730826325,2,1,1,1,0,0,3,2,3,1,4,1,0,0,0,0,0
0,4,1,1,1,5,4,1,55,1,4,2,1,0,40,2643.83677333595,1,0,1,1,21,0,3,1,3,1,3,1,0,0,0,0,0
0,6,2,4,2,1,3,4,36,1,5,2,4,0,55,34850.5866127713,3,1,1,1,1,0,2,2,4,4,4,1,0,0,0,0,0
0,8,1,2,2,2,3,4,60,1,4,2,2,0,20,15092.3817848395,3,0,2,1,0,0,2,2,3,1,1,1,0,0,0,0,0
0,8,1,2,2,2,3,4,61,0,4,2,4,0,5,23368.0597343511,3,0,1,1,0,0,3,2,4,4,4,1,0,0,0,0,0
0,9,1,2,1,6,2,3,62,1,4,1,4,0,50,16739.5472933869,2,0,1,1,3,0,2,2,2,3,3,1,0,0,0,0,0
0,7,1,2,1,6,3,3,30,1,5,2,1,0,30,12381.1484745839,2,0,2,1,2,0,2,2,3,1,3,1,0,0,0,0,0
0,11,1,2,1,5,3,3,63,1,5,2,4,0,35,20845.5620563247,4,0,2,2,0,0,3,2,2,1,4,1,0,0,0,0,0
0,6,2,1,1,8,1,3,49,1,3,2,2,0,45,8052.49628646362,1,0,1,1,1,0,1,1,3,2,2,0,0,0,0,0,1
0,8,1,2,1,6,5,5,58,0,5,2,4,0,55,10516.1368961507,2,0,1,1,2,0,2,2,2,3,2,1,0,0,0,0,0
0,8,1,2,1,6,5,5,56,1,4,2,4,0,10,10872.0,2,0,2,1,0,0,2,2,2,3,4,1,0,0,0,0,0
0,5,2,1,1,6,5,5,27,1,3,2,2,0,15,11650.0732911456,1,0,1,1,7,0,3,1,2,1,4,1,0,0,0,0,0
0,6,1,2,2,1,2,3,59,1,5,2,4,0,20,31610.7843090374,4,0,1,2,4,0,2,2,2,1,4,1,0,0,0,0,0
1,10,1,4,2,3,2,3,39,0,4,2,4,0,29,11574.2210487834,2,0,1,1,4,0,2,2,4,4,4,1,0,0,0,0,0
0,4,2,2,1,6,4,2,34,0,5,2,4,1,30,99925.0812221719,2,0,1,1,12,0,3,2,3,3,3,1,0,0,0,0,0
0,6,2,1,1,7,3,3,51,0,2,2,1,0,15,14081.9793924434,1,0,1,1,14,0,2,1,4,1,2,1,0,0,0,0,0
0,8,1,2,1,5,4,4,30,0,4,1,4,0,10,10419.1908206157,2,0,1,1,2,0,3,2,2,3,2,1,0,0,0,0,0
0,7,1,2,1,6,5,4,28,0,4,2,1,0,10,3085.49827149832,2,0,3,2,3,0,1,2,1,4,4,1,0,0,0,0,0
0,5,1,4,1,5,1,2,33,1,5,2,4,0,12,6738.16850846501,1,0,1,1,0,0,2,2,4,2,4,0,1,0,0,0,0
0,7,2,4,1,6,2,3,36,1,5,2,4,0,40,29341.9699285368,3,0,1,1,14,0,2,3,1,1,4,1,0,0,0,0,0
0,7,2,4,1,6,2,3,39,0,3,2,3,0,120,10076.960609181,3,0,2,1,0,0,2,3,4,4,4,1,0,0,0,0,0
0,5,2,1,1,6,3,3,40,0,3,2,1,0,10,1819.37549087061,1,0,1,1,0,0,2,1,4,4,4,1,0,0,0,0,0
0,8,1,1,1,6,5,5,54,0,4,2,4,0,45,6983.44174483853,1,0,1,1,3,0,3,1,3,4,2,1,0,0,0,0,0
0,9,1,4,1,2,3,4,34,0,4,2,4,0,45,30368.1454276501,3,2,1,1,0,0,2,2,4,4,4,1,0,0,0,0,0
0,7,1,2,1,6,5,2,55,0,5,2,4,0,5,8652.35704096461,4,0,1,1,0,0,3,2,4,4,2,1,0,0,0,0,0
0,8,2,4,1,4,4,4,31,1,4,2,4,0,10,9466.68559361607,2,2,2,1,5,0,2,2,4,1,2,0,1,0,0,0,0
0,1,1,4,1,2,3,4,27,1,3,2,3,0,35,1372.57727727188,2,0,1,1,4,5,2,2,2,1,4,1,0,0,0,0,0
0,11,1,4,1,4,4,4,45,1,5,2,4,0,8,7409.51197791154,2,0,1,1,3,0,2,2,3,3,3,1,0,0,0,0,0
0,6,1,3,2,1,2,2,24,0,2,2,3,0,5,33934.5000009319,3,1,2,1,0,0,1,2,4,4,4,1,0,0,0,0,0
1,7,2,3,1,8,5,3,32,0,2,2,4,0,15,17138.9092830674,1,1,1,1,3,0,2,2,2,4,4,1,0,0,0,0,0
0,8,1,2,1,5,5,4,50,1,5,2,4,0,20,9022.354040483,2,0,1,1,4,0,2,1,3,1,1,1,0,0,0,0,0
0,6,1,2,1,6,1,2,53,0,3,2,3,0,20,1800.0,2,0,2,1,0,0,3,2,1,4,4,1,0,0,0,0,0
0,3,2,1,1,5,3,3,39,1,3,2,2,0,9,12918.4920984722,1,0,1,1,1,0,2,1,2,2,4,1,0,0,0,0,0
0,3,2,1,1,2,4,4,27,0,4,2,1,0,20,17079.0952338956,1,0,1,1,3,0,2,1,4,4,1,1,0,0,0,0,0
0,7,1,4,1,6,3,3,33,0,5,2,4,0,10,10108.8091629943,3,2,1,1,3,0,3,2,3,3,2,0,0,0,0,0,1
0,7,1,4,1,6,3,3,33,0,5,2,4,0,10,3523.22415123781,3,2,1,1,3,0,3,2,3,3,2,0,0,0,0,0,1
0,7,1,4,2,1,2,2,44,0,2,2,3,0,18,13269.4598299248,2,0,2,1,4,0,3,2,4,3,4,1,0,0,0,0,0
0,4,1,3,1,5,2,1,41,1,3,2,2,0,30,12380.0601018003,1,0,1,1,0,0,2,1,4,1,3,1,0,0,0,0,0
0,8,1,2,2,2,2,4,40,1,4,2,1,0,20,13112.4144371982,3,0,1,2,7,0,3,2,4,1,4,1,0,0,0,0,0
0,7,1,1,2,1,1,2,35,0,3,2,1,0,25,24433.4674948566,5,0,1,1,5,0,1,1,4,1,4,1,0,0,0,0,0
0,4,1,3,2,2,3,3,66,1,3,2,1,0,30,11592.2048932054,3,0,7,1,5,0,2,3,2,1,4,1,0,0,0,0,0
0,8,2,5,1,6,1,1,51,0,5,2,4,0,25,29557.0994130461,2,0,1,1,7,2,3,2,1,4,4,1,0,0,0,0,0
0,8,1,4,1,5,4,4,36,0,3,2,1,0,25,17023.3422196575,2,0,1,1,3,1,3,2,3,1,1,1,0,0,0,0,0
0,11,1,1,1,5,3,3,63,0,5,2,4,0,20,14889.4795245074,2,0,1,1,4,0,2,1,2,3,4,1,0,0,0,0,0
0,7,1,2,1,5,5,5,57,1,3,2,4,0,15,17930.305952327,2,0,2,2,10,0,3,2,4,1,3,1,0,0,0,0,0
0,7,2,4,1,7,2,2,45,1,3,1,1,0,40,6698.30251227337,3,1,1,1,3,0,2,2,1,4,1,0,0,1,0,0,0
0,10,1,3,1,6,4,4,49,0,5,2,3,0,9,6195.61346261937,4,0,1,1,1,0,3,2,3,3,3,1,0,0,0,0,0
0,3,2,5,1,6,1,2,19,1,2,2,1,0,20,18493.7334805218,3,1,5,1,0,0,1,4,4,1,2,1,0,0,0,0,0
1,9,1,3,1,5,1,2,55,1,3,2,4,0,12,8275.02595166291,3,0,1,1,0,0,2,3,4,4,4,1,0,0,0,0,0
0,8,1,3,1,5,4,2,55,1,2,2,2,0,20,7446.82668972377,2,0,6,2,0,0,1,3,4,4,4,0,1,0,0,0,0
0,5,1,1,1,6,3,4,50,0,4,2,3,0,20,17032.0434054952,1,0,1,1,0,0,2,1,2,2,2,1,0,0,0,0,0
0,8,1,4,1,5,5,3,46,1,5,2,4,0,9,8055.35652441753,2,0,1,1,7,0,3,2,1,4,4,1,0,0,0,0,0
0,7,1,3,1,4,2,3,45,0,2,2,4,0,5,4185.70380766655,4,0,1,1,6,0,3,2,2,3,2,1,0,0,0,0,0
0,7,1,3,1,4,2,3,51,1,4,2,4,0,60,28387.0593760913,4,0,2,1,5,0,2,2,2,3,2,1,0,0,0,0,0
0,8,1,2,1,2,3,2,69,0,4,2,3,0,45,6277.7675362495,3,0,1,2,7,3,3,2,2,1,3,1,0,0,0,0,0
0,8,1,2,1,6,1,1,51,0,4,2,4,0,45,22807.3039445931,2,0,1,1,5,0,2,2,4,4,4,1,0,0,0,0,0
0,5,1,2,2,1,1,2,49,0,3,2,3,0,7,13888.0202515737,4,0,7,1,0,0,3,2,4,1,2,1,0,0,0,0,0
0,11,1,2,1,5,5,4,59,1,4,2,4,0,30,7467.74788013278,2,0,1,1,2,0,3,2,2,3,4,1,0,0,0,0,0
0,8,1,2,1,5,3,2,61,0,3,2,4,0,10,9124.89783914562,2,0,1,1,1,0,3,2,3,3,3,1,0,0,0,0,0
0,4,1,1,2,1,2,4,66,0,3,2,3,0,10,14176.636868147,5,0,1,2,0,0,3,1,4,1,4,1,0,0,0,0,0
0,4,1,1,2,1,2,4,66,0,3,2,3,0,10,1200.0,5,0,1,2,0,0,3,1,4,1,4,1,0,0,0,0,0
0,4,2,1,1,5,4,4,27,1,4,2,2,0,6,11297.9786481324,1,0,1,1,5,0,2,1,3,4,4,0,1,0,0,0,0
0,11,1,6,1,5,2,4,44,0,4,2,4,0,15,27643.2953951116,4,0,1,1,1,0,2,3,3,4,2,0,1,0,0,0,0
0,8,1,2,2,1,5,5,51,1,2,2,4,0,35,12848.0060754154,4,0,2,1,0,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,2,2,4,4,3,48,1,5,2,4,0,35,5952.05705321444,2,0,1,1,0,0,2,2,4,4,2,0,0,1,0,0,0
1,10,1,2,2,4,4,3,48,0,4,2,4,0,50,12689.3599983619,2,0,2,1,7,0,2,2,2,4,4,0,0,1,0,0,0
0,8,1,5,1,5,3,5,40,0,4,2,4,0,20,5664.3979194329,2,0,2,1,0,0,2,2,1,4,4,1,0,0,0,0,0
0,8,1,5,1,5,3,5,41,1,4,2,4,0,20,16048.9316128414,2,0,1,1,3,0,2,2,1,4,4,1,0,0,0,0,0
0,8,1,3,1,6,5,4,48,0,4,2,4,0,35,30806.1923693367,2,0,1,1,4,0,3,2,2,4,4,1,0,0,0,0,0
0,6,1,2,1,4,1,1,59,0,2,2,3,0,25,13064.4527000846,2,0,2,1,0,0,2,2,4,3,3,1,0,0,0,0,0
0,6,1,2,1,3,3,3,61,1,5,2,2,0,15,6463.22029650935,2,0,1,2,3,0,2,2,2,3,4,1,0,0,0,0,0
0,8,1,4,2,1,2,2,42,1,4,2,4,0,30,30692.5131460699,4,0,1,1,7,0,2,3,4,1,4,1,0,0,0,0,0
0,7,1,2,1,3,3,2,45,0,2,2,1,0,45,5467.0,3,0,1,1,5,0,2,2,4,3,4,1,0,0,0,0,0
0,6,1,2,1,3,2,4,66,0,5,2,4,0,20,19180.7085336834,1,0,1,1,0,0,2,2,2,4,4,0,0,1,0,0,0
1,10,1,2,1,6,4,4,64,0,3,2,2,0,10,13410.9691987323,2,0,2,1,3,0,2,2,3,3,2,1,0,0,0,0,0
0,11,1,6,1,5,4,2,48,0,5,2,4,0,50,22876.0836605098,3,0,1,1,0,0,2,3,2,1,4,0,0,1,0,0,0
0,11,1,6,1,5,4,2,48,1,5,2,1,0,30,8471.71870133706,3,0,2,1,3,0,2,3,4,3,4,0,0,1,0,0,0
0,6,2,1,1,6,3,3,50,1,3,1,4,0,45,16062.0324987629,2,0,1,1,5,0,3,1,3,3,4,0,0,0,0,0,1
0,8,1,2,1,6,1,1,58,1,5,1,4,0,5,23658.942060012,2,0,2,2,5,0,2,2,2,3,4,0,1,0,0,0,0
0,8,1,3,1,5,5,5,41,1,5,2,4,0,20,11053.1462486695,2,0,1,1,10,0,3,2,1,1,3,1,0,0,0,0,0
0,11,1,2,2,2,4,4,54,1,5,2,4,0,17,14889.8020435415,2,0,2,1,10,0,3,2,4,1,4,1,0,0,0,0,0
0,7,1,2,1,6,3,2,66,0,3,2,4,0,30,168000.0,2,0,1,1,0,0,1,2,4,2,4,1,0,0,0,0,0
0,7,1,4,1,5,2,4,37,1,4,2,4,0,20,15238.2325531001,2,0,1,1,0,0,1,2,2,3,4,0,0,0,0,0,1
0,5,2,2,1,5,2,4,52,0,5,2,4,0,5,21521.5947181905,1,0,1,1,5,3,2,2,2,1,2,1,0,0,0,0,0
0,6,1,2,1,6,4,3,53,0,2,2,3,0,15,13194.9973635164,2,0,2,1,0,0,2,2,4,1,4,1,0,0,0,0,0
0,6,1,2,1,4,5,3,56,1,3,2,1,0,17,14823.5659713023,2,0,2,2,7,0,3,2,4,2,2,1,0,0,0,0,0
0,10,2,2,1,8,3,3,25,1,5,1,4,0,50,51459.8258454873,2,0,2,2,7,0,2,2,3,1,4,0,0,0,0,0,1
0,6,1,4,2,1,1,2,43,1,2,2,1,0,2,7409.36505063891,5,0,1,2,7,0,2,4,4,3,4,1,0,0,0,0,0
0,6,1,4,2,1,1,2,19,0,3,2,1,0,20,8173.28526484395,5,0,3,2,7,0,3,4,4,1,4,1,0,0,0,0,0
0,3,1,2,2,3,3,3,38,1,4,2,2,0,180,1387.15670896211,2,0,3,1,5,0,2,2,4,1,4,1,0,0,0,0,0
0,7,2,1,1,2,2,3,59,0,3,2,4,0,15,14712.9132714068,1,0,1,1,4,0,2,1,4,2,4,1,0,0,0,0,0
0,11,2,4,1,6,5,3,46,1,5,2,4,0,15,13757.3713163834,2,0,1,1,6,0,2,2,3,3,2,1,0,0,0,0,0
0,10,1,3,2,4,5,5,33,0,5,2,4,0,15,19934.3147321965,2,1,1,1,0,0,2,2,3,3,4,1,0,0,0,0,0
0,7,1,3,1,7,4,3,34,0,2,2,4,0,20,24920.5222278189,3,0,2,1,15,0,2,3,3,3,2,1,0,0,0,0,0
0,7,1,2,2,1,3,3,67,0,4,2,1,0,15,19068.2562486636,3,0,1,2,2,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,4,1,7,4,3,56,1,3,2,4,0,20,27928.9158434343,3,0,2,1,7,0,2,4,1,1,3,1,0,0,0,0,0
0,6,1,1,2,1,3,3,34,1,4,2,4,0,2,4081.91041357617,2,0,1,1,0,0,2,1,4,1,3,1,0,0,0,0,0
0,6,1,1,1,6,4,2,56,0,3,2,3,0,5,5251.2328341391,2,0,1,1,0,0,2,1,4,1,4,1,0,0,0,0,0
0,7,1,2,1,2,3,3,32,1,4,2,4,0,15,20626.8396070655,2,0,1,1,5,0,1,2,2,3,4,1,0,0,0,0,0
0,7,1,2,1,2,1,1,57,1,5,2,4,0,45,6995.3968066565,2,0,2,1,0,0,2,2,4,1,2,1,0,0,0,0,0
0,10,1,2,1,4,4,5,52,1,5,2,4,0,15,9417.55205906875,3,0,1,1,4,0,2,2,1,1,4,1,0,0,0,0,0
1,7,1,4,1,6,4,4,28,1,4,1,4,0,5,4553.31824493274,2,2,2,2,7,0,3,2,4,4,4,1,0,0,0,0,0
0,9,2,2,1,5,4,3,56,1,4,1,4,0,2,6195.81133302342,2,0,1,1,5,0,2,2,4,2,4,1,0,0,0,0,0
0,9,1,3,1,5,2,3,51,0,5,2,3,0,25,1200.0,4,0,1,1,7,0,3,2,2,3,3,1,0,0,0,0,0
0,8,1,3,2,3,4,4,35,1,4,2,4,0,20,2202.74095862485,3,0,2,1,10,0,2,2,2,4,4,1,0,0,0,0,0
0,5,1,2,2,1,2,2,59,0,3,2,1,0,45,12704.4357910092,2,0,2,2,28,0,2,2,4,4,4,1,0,0,0,0,0
0,11,1,4,1,4,4,4,19,1,3,2,1,0,20,9442.73481751353,4,0,3,2,0,0,2,4,2,1,4,1,0,0,0,0,0
0,11,1,4,1,4,4,4,50,1,5,2,4,0,15,14527.9233008229,4,0,1,1,2,0,2,4,2,1,4,1,0,0,0,0,0
0,11,1,4,1,4,4,4,56,0,4,2,4,0,18,10802.2588905142,4,0,2,1,0,0,3,4,2,1,4,1,0,0,0,0,0
0,10,1,3,1,3,3,3,41,1,5,2,4,0,5,20286.5274873426,4,0,2,1,2,0,2,2,4,4,2,1,0,0,0,0,0
0,10,1,3,1,3,3,3,42,0,5,2,4,0,30,176.0,4,0,1,1,7,0,2,2,4,4,4,1,0,0,0,0,0
0,7,1,4,2,2,3,2,40,0,5,2,4,0,60,10552.4614281888,2,1,1,1,14,2,2,2,2,4,4,0,0,1,0,0,0
0,7,1,4,2,2,3,2,40,0,5,2,4,0,60,613.05494692186,2,1,1,1,14,2,2,2,2,4,4,0,0,1,0,0,0
0,7,1,2,2,1,4,4,51,1,4,2,1,0,10,10468.6265438117,4,0,1,1,5,0,2,2,4,3,4,1,0,0,0,0,0
0,10,1,2,2,2,3,1,44,0,4,2,4,0,28,13735.7999725534,1,0,1,1,30,0,2,2,1,4,3,1,0,0,0,0,0
0,7,1,2,1,5,3,3,69,0,3,2,4,0,10,7125.78576256572,2,0,1,2,2,0,2,2,1,1,2,1,0,0,0,0,0
0,8,1,2,1,2,3,2,58,1,5,2,1,0,10,11556.1435095554,2,0,1,2,2,0,2,2,2,3,3,1,0,0,0,0,0
0,9,1,2,1,5,3,3,49,0,5,2,4,0,35,8000.0,3,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0,1
0,7,1,2,1,5,4,4,62,1,3,2,2,0,10,2911.40503681636,2,0,2,1,3,0,2,2,4,1,4,1,0,0,0,0,0
0,6,2,1,2,2,2,3,35,0,4,2,4,0,10,23498.9310773229,3,0,1,1,5,0,3,1,4,4,2,0,0,0,1,0,0
0,8,1,3,2,2,2,3,43,1,4,2,4,0,45,32350.5269827882,4,0,1,1,3,0,2,2,4,3,4,1,0,0,0,0,0
0,1,1,3,1,5,5,4,55,0,4,2,4,0,8,13973.4179474989,4,0,2,1,10,0,3,3,4,1,2,1,0,0,0,0,0
0,4,2,1,1,5,2,2,53,0,3,2,1,0,25,16569.4382103042,1,0,1,1,10,0,2,1,3,1,2,0,1,0,0,0,0
1,11,1,2,1,6,5,5,42,1,5,2,4,0,16,1024.69819879893,2,0,2,1,1,0,2,2,3,3,2,1,0,0,0,0,0
0,11,1,3,1,3,2,3,32,0,4,1,4,0,45,10433.1838387465,2,1,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0
0,6,2,3,1,6,5,4,47,1,3,2,4,0,25,32581.4384898444,2,0,1,1,5,0,2,2,2,4,2,1,0,0,0,0,0
0,6,1,7,1,8,4,2,31,1,4,2,4,0,45,19582.30685544,1,0,3,1,2,0,2,6,1,4,4,0,1,0,0,0,0
0,8,1,3,2,1,4,3,42,0,3,1,3,0,25,10917.1307395666,3,0,1,1,0,0,3,1,4,4,4,1,0,0,0,0,0
0,9,1,2,1,4,3,3,39,1,4,1,4,0,15,17725.1332579692,2,0,2,1,5,0,2,2,1,1,4,1,0,0,0,0,0
0,7,1,4,2,1,2,3,37,1,3,2,1,0,20,18407.9421830804,4,0,2,1,3,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,3,1,5,3,3,52,0,4,2,4,0,15,1451.17190777967,4,0,2,1,2,0,2,3,2,1,4,1,0,0,0,0,0
0,4,2,2,1,6,3,2,24,1,3,1,3,0,8,20400.0,2,0,1,1,3,0,2,2,1,1,4,1,0,0,0,0,0
0,7,1,2,1,5,3,3,66,0,3,2,4,0,90,5669.4869975843,3,0,1,1,0,0,2,2,4,4,4,0,1,0,0,0,0
0,9,1,3,1,5,3,2,26,1,5,2,4,0,50,23194.2706994457,4,0,3,1,2,0,2,3,3,4,4,1,0,0,0,0,0
0,9,1,3,1,5,3,2,58,1,5,2,4,0,30,16584.9366162044,4,0,1,1,3,0,2,3,2,1,4,1,0,0,0,0,0
0,9,1,2,2,2,2,4,58,1,5,2,4,0,30,23848.9617810891,4,0,1,1,17,0,3,2,4,1,4,1,0,0,0,0,0
0,9,1,3,2,2,3,3,42,1,4,2,4,0,45,22968.5572947076,2,0,1,1,2,0,2,2,1,3,4,1,0,0,0,0,0
0,8,1,3,1,3,2,2,19,1,3,2,1,0,2,2789.32158659486,4,0,6,2,0,0,2,3,2,1,4,1,0,0,0,0,0
0,8,1,2,1,6,4,4,47,1,5,1,4,0,15,9006.99188539235,4,0,1,1,5,0,2,2,4,4,4,1,0,0,0,0,0
0,7,1,2,2,1,1,2,69,0,5,2,4,0,1,7200.0,6,0,1,2,7,0,3,2,4,1,4,1,0,0,0,0,0
0,1,2,1,1,2,2,2,25,1,4,2,1,0,10,11294.2486634019,1,0,1,2,14,0,3,1,1,1,1,1,0,0,0,0,0
0,9,1,1,1,6,2,3,44,1,4,2,4,0,15,1753.30018110152,1,0,1,1,6,0,3,1,3,3,1,1,0,0,0,0,0
0,5,2,1,1,6,3,1,42,1,3,2,1,0,20,7705.83713411221,1,0,1,1,0,0,2,1,4,1,4,1,0,0,0,0,0
0,8,2,2,1,3,4,4,30,1,4,2,2,0,20,13357.3547134476,2,0,1,1,20,0,3,2,4,1,4,1,0,0,0,0,0
0,3,1,1,2,1,3,4,68,0,4,2,1,0,10,8678.24025391428,2,0,1,1,12,0,2,1,4,1,2,1,0,0,0,0,0
0,11,1,2,1,5,4,2,39,1,5,2,4,0,25,12721.2917127058,2,0,1,1,3,0,3,2,1,4,4,1,0,0,0,0,0
0,11,1,5,2,3,2,3,36,0,5,2,4,0,20,15370.326519387,2,0,2,1,4,0,3,2,4,1,4,1,0,0,0,0,0
0,11,1,2,1,5,3,2,60,0,4,2,4,0,60,7884.27529707583,3,0,1,1,5,2,3,2,4,4,3,1,0,0,0,0,0
0,6,2,7,1,6,4,4,41,0,4,2,1,0,30,16077.3402350332,2,2,2,1,0,1,2,2,3,3,3,1,0,0,0,0,0
0,7,1,4,1,4,4,1,51,0,5,2,1,0,22,14285.0305574437,3,0,1,1,0,0,1,3,4,1,4,0,0,1,0,0,0
0,8,1,2,1,2,3,3,67,1,4,2,2,0,20,14398.2373919721,2,0,1,2,10,0,2,2,4,1,4,1,0,0,0,0,0
0,6,1,2,1,4,5,4,37,0,2,2,3,0,6,8247.74589939585,2,0,3,1,0,0,3,2,4,1,4,1,0,0,0,0,0
0,5,1,1,1,4,1,1,66,1,2,2,1,0,3,7735.08671929859,1,0,1,1,0,0,2,1,4,4,4,1,0,0,0,0,0
0,6,1,1,1,4,2,2,44,1,5,2,4,0,10,6428.76125250086,2,0,1,1,3,0,2,1,3,1,4,1,0,0,0,0,0
0,10,2,4,1,6,3,2,22,1,4,2,4,0,11,52225.8565831258,4,0,7,1,0,0,1,4,4,4,4,1,0,0,0,0,0
0,10,1,2,1,5,2,3,64,0,5,2,4,0,30,11781.0332811066,2,0,1,1,4,0,2,2,4,1,4,0,0,1,0,0,0
1,11,1,4,1,5,4,3,42,0,5,2,4,0,45,14572.741743339,3,1,1,1,7,1,3,2,3,1,3,0,0,1,0,0,0
0,8,1,3,2,2,2,3,34,1,4,2,4,0,15,11236.4717276501,2,1,1,1,24,0,3,2,3,3,3,1,0,0,0,0,0
0,8,1,5,1,5,2,3,31,0,5,2,4,0,16,6193.15443434227,2,2,1,1,0,0,3,2,2,3,4,1,0,0,0,0,0
0,6,1,2,2,1,4,4,73,0,5,1,4,0,50,12872.1274368708,2,0,1,2,5,0,2,2,2,1,4,1,0,0,0,0,0
0,8,1,4,1,6,2,3,45,0,3,2,4,0,30,17096.5643371812,2,0,1,1,5,0,2,2,4,3,3,1,0,0,0,0,0
0,6,1,1,1,5,4,2,62,1,2,2,2,0,10,13769.2210564751,2,0,1,1,2,0,2,1,4,1,4,1,0,0,0,0,0
0,11,1,4,1,5,4,4,44,0,5,2,4,0,20,18792.619771924,3,0,1,1,5,0,1,2,3,1,3,1,0,0,0,0,0
0,8,1,3,1,5,3,3,44,1,3,2,2,0,7,8414.33201361038,2,0,2,1,1,0,2,2,4,4,4,1,0,0,0,0,0
0,8,1,2,1,6,1,3,31,0,4,1,1,0,15,27655.9748275776,2,0,1,1,4,1,3,2,3,1,3,1,0,0,0,0,0
0,6,1,2,2,2,1,1,24,1,4,2,2,0,30,15505.2000913581,8,0,1,1,3,0,2,2,4,1,4,1,0,0,0,0,0
0,8,1,2,1,6,2,2,27,1,5,2,4,0,20,9142.88627938271,2,0,2,1,7,0,2,2,2,1,4,1,0,0,0,0,0
0,7,1,4,1,5,2,1,40,1,4,2,4,0,45,11812.3701305762,2,0,1,1,4,0,2,2,1,1,4,0,0,0,0,0,1
0,11,1,3,1,4,5,5,30,1,5,2,4,0,12,9453.86449917911,2,1,1,1,14,0,3,2,2,4,4,1,0,0,0,0,0
0,7,1,2,2,2,2,3,61,1,2,2,3,0,25,9270.26979371016,3,0,1,1,2,0,2,2,4,1,4,1,0,0,0,0,0
0,8,1,2,1,5,3,2,51,1,4,2,1,0,25,8065.01024642425,3,0,1,2,0,0,2,2,4,4,4,1,0,0,0,0,0
0,8,1,2,2,1,2,2,59,1,2,2,3,0,20,11795.2391747444,4,0,2,1,3,0,2,2,4,4,4,1,0,0,0,0,0
