Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
8,1,2,1,6,4,4,36,0,5,2,4,0,23,6221.168877439756,2,0,1,1,0,0,2,2,3,3,4,0,0,0,0,0
7,1,3,1,1,4,5,39,0,4,2,4,0,5,21214.07980769692,2,0,1,1,1,0,2,2,4,3,4,0,0,0,0,0
4,1,3,1,6,2,1,40,0,5,2,1,1,27,3286.216289458806,2,0,1,1,5,0,3,2,4,3,3,0,0,0,0,0
10,1,3,1,6,3,1,48,1,3,2,4,0,34,22033.85564069658,3,0,1,1,5,0,2,2,4,3,4,0,0,0,0,0
5,1,2,1,5,4,5,37,0,4,2,4,0,44,20853.92126576075,1,0,1,1,1,0,3,1,4,4,4,0,0,0,0,0
8,1,2,1,6,4,4,44,0,4,2,4,0,11,5405.298764261796,2,0,1,1,8,0,3,2,4,4,4,0,0,0,0,0
11,1,2,1,5,1,3,32,0,5,2,4,0,39,8353.98229672383,1,0,1,1,7,0,2,2,2,3,4,0,0,0,0,0
11,2,4,1,6,4,3,37,1,4,2,4,0,54,14361.048814887652,3,0,1,1,6,0,2,2,3,3,4,0,0,0,0,0
8,1,1,1,6,3,3,45,1,3,2,1,0,19,21461.43681257519,1,0,1,1,6,2,2,1,4,3,4,0,0,0,0,0
11,1,2,1,2,3,3,57,0,5,2,4,0,49,19192.02864527057,3,0,1,1,3,0,3,2,4,3,4,0,0,0,0,0
8,1,3,1,6,2,3,32,1,5,2,4,0,30,11162.529776459076,2,0,1,1,11,0,2,2,3,1,3,0,0,0,0,0
8,1,2,1,6,4,2,43,1,4,2,4,0,33,12870.15217561035,2,0,1,1,22,0,3,2,1,1,3,0,0,0,0,0
8,1,2,1,6,2,2,49,0,3,1,2,0,30,31255.98286401703,2,0,1,1,3,0,2,2,4,4,4,0,0,0,0,0
11,1,2,1,6,1,3,44,1,5,1,4,0,11,15208.546776936872,3,0,1,1,3,0,2,2,2,3,4,0,0,0,0,0
10,1,1,1,5,1,1,57,0,5,2,4,0,33,1389.1809913190757,2,0,1,1,8,0,2,1,2,3,2,0,0,0,0,0
9,1,1,1,6,3,4,33,1,4,2,4,0,5,12572.069931094284,1,0,1,1,5,0,2,1,4,1,1,0,0,0,0,0
8,1,1,1,4,4,2,60,1,5,2,4,0,41,2460.3377096631675,2,0,1,1,6,0,2,1,1,1,4,0,0,0,0,0
8,1,4,1,6,3,3,33,1,5,2,4,0,20,12847.633555788989,2,0,1,1,13,0,2,2,2,1,4,0,0,0,0,0
11,1,1,1,6,2,3,64,0,5,2,4,0,7,6586.954908232499,1,0,1,1,0,0,2,1,4,1,4,0,0,0,0,0
7,1,2,1,2,4,4,58,0,5,2,4,0,32,17021.854383405815,2,0,2,1,3,0,2,2,4,3,4,0,0,0,0,0
7,1,2,1,5,3,4,53,1,5,2,4,0,12,17829.556150846023,2,0,1,2,11,0,2,2,3,1,4,0,0,0,0,0
8,1,2,1,4,5,4,43,1,5,2,4,0,24,12777.71978711677,1,0,1,1,2,0,2,1,2,1,4,0,0,0,0,0
8,1,3,1,5,4,4,45,0,4,2,4,0,30,6186.341374789743,2,0,1,1,4,0,2,2,3,3,3,0,0,0,0,0
8,1,2,1,3,1,3,49,0,5,2,4,0,13,21436.927855070004,2,0,1,1,5,0,3,1,4,2,4,0,0,0,0,0
8,1,2,1,6,4,3,46,0,5,2,4,0,62,23414.100903853785,3,0,1,1,1,0,3,2,3,1,1,0,0,0,0,0
9,1,1,1,5,4,4,65,0,4,2,4,0,17,10262.553471214538,2,0,1,1,11,0,3,1,2,1,4,0,0,0,0,0
11,1,3,1,2,3,3,58,1,4,2,4,0,42,15716.457003803229,2,0,1,1,5,0,2,2,4,3,3,0,0,0,0,0
5,1,1,1,4,2,2,44,1,3,2,4,0,32,10826.377312907724,1,0,1,1,3,0,3,1,4,4,4,0,0,0,0,0
11,1,2,1,6,5,3,61,0,5,2,4,0,7,10615.999102357731,1,0,1,1,1,0,2,2,1,4,3,0,0,0,0,0
9,1,2,1,5,3,4,61,0,4,2,4,0,59,17562.186369187995,2,0,2,1,7,0,3,2,2,1,4,0,0,0,0,0
5,1,2,1,5,3,4,43,1,5,2,4,0,13,17792.43481039442,2,0,1,1,4,0,2,2,3,1,4,0,0,0,0,0
11,1,3,1,6,5,2,41,0,5,2,4,0,19,7306.717850879197,2,0,2,1,1,0,2,2,3,4,4,0,0,0,0,0
6,1,2,1,1,2,4,47,0,5,2,4,0,8,10309.219394234387,2,0,1,1,8,0,2,2,4,3,4,0,0,0,0,0
6,1,2,1,6,3,4,57,1,4,2,4,0,12,12473.83693665216,2,0,2,1,2,0,2,2,4,1,4,0,0,0,0,0
7,1,4,1,6,5,5,49,1,4,2,4,0,57,15009.99604143205,2,0,1,1,1,0,2,3,4,1,4,0,0,0,0,0
9,1,2,1,6,4,2,51,1,5,2,4,0,11,12246.621117077588,2,0,2,1,12,0,2,1,1,4,4,0,0,0,0,0
9,1,2,1,6,3,4,60,0,5,2,4,0,41,7911.320133538305,1,0,1,1,3,0,2,2,4,4,4,0,0,0,0,0
7,1,2,1,5,2,2,37,1,5,2,4,0,9,12000.0,3,0,1,1,4,0,3,2,3,3,4,0,0,0,0,0
9,1,1,1,6,2,2,65,0,4,2,1,0,8,23124.54977361218,1,0,1,1,4,0,3,1,3,1,4,0,0,0,0,0
7,2,2,1,6,3,4,53,0,5,2,4,0,48,7968.197469163065,2,0,1,1,4,0,2,2,3,3,4,0,0,0,0,0
11,1,2,1,6,2,4,49,0,5,2,4,0,25,3224.589958486008,2,0,1,1,5,0,3,2,4,3,3,0,0,0,0,0
8,2,1,1,5,2,5,36,0,5,2,4,0,23,11360.044018878,1,0,1,1,0,0,2,1,4,1,4,0,0,0,0,0
8,1,3,1,8,2,2,48,1,5,2,4,0,76,19808.375284880534,3,0,2,1,2,0,3,2,3,2,4,0,0,0,0,0
8,1,4,1,6,4,4,40,1,5,2,4,0,37,11198.684083728656,2,0,1,1,7,0,2,2,4,1,2,0,0,0,0,0
9,1,2,1,6,4,4,25,0,5,2,4,0,13,8985.875200111203,2,0,1,1,2,0,3,2,3,4,4,0,0,0,0,0
6,1,3,1,5,2,2,58,1,3,2,4,0,43,25769.87392449325,3,0,1,1,2,0,2,3,4,4,4,0,0,0,0,0
10,1,3,1,5,4,4,48,0,5,2,4,0,57,17631.159462490472,2,0,1,1,5,0,2,2,2,4,4,0,0,0,0,0
6,1,2,1,6,4,4,45,0,5,2,4,0,78,19757.963060113267,2,0,2,1,5,0,2,2,4,4,4,0,0,0,0,0
8,1,2,1,6,4,4,56,0,5,2,4,0,10,9334.245687925226,3,0,1,1,2,0,1,2,4,4,4,0,0,0,0,0
8,1,1,1,4,4,2,45,1,4,2,4,0,24,2535.507578930798,1,0,1,1,1,0,2,1,3,4,4,0,0,0,0,0
10,1,2,1,2,4,4,45,0,4,2,4,0,9,5404.537169813514,2,0,1,1,9,0,3,2,2,4,2,0,0,0,0,0
5,1,2,1,6,1,2,51,0,5,2,4,0,34,32716.968698027555,1,0,1,1,1,0,2,2,4,4,4,0,0,0,0,0
7,1,2,1,2,5,4,35,0,4,2,4,0,21,3997.147071043573,2,0,2,1,6,0,2,2,3,1,4,0,0,0,0,0
11,1,3,1,1,4,5,39,0,4,2,4,0,10,8679.997568968813,2,0,1,1,4,0,2,2,2,1,4,0,0,0,0,0
6,1,1,1,4,4,3,50,1,5,2,4,0,23,10944.36828868306,1,0,1,1,5,0,2,1,3,4,4,0,0,0,0,0
4,1,2,1,6,4,4,66,0,4,2,4,0,58,9052.244256359954,2,0,1,1,1,0,2,2,3,4,4,0,0,0,0,0
8,2,1,1,2,5,4,63,0,5,2,4,0,19,6879.051173973718,1,0,1,1,8,0,3,1,3,4,4,0,0,0,0,0
11,1,1,1,5,4,4,41,0,5,2,4,0,18,11336.50393540515,1,0,1,1,3,0,2,1,4,1,2,0,0,0,0,0
10,1,2,1,2,3,4,52,0,5,2,4,0,17,17296.317989930176,1,0,1,1,5,0,2,1,2,4,4,0,0,0,0,0
8,1,2,1,5,3,3,39,1,5,2,4,0,28,4681.259507522591,1,0,2,1,12,0,2,1,4,1,4,0,0,0,0,0
8,1,2,1,6,3,3,57,1,5,2,4,0,41,12962.531198981096,3,0,1,1,14,3,3,2,2,3,4,0,0,0,0,0
8,1,2,1,7,4,3,28,0,5,2,4,0,18,6901.366597014494,2,0,1,1,5,0,3,2,3,4,4,0,0,0,0,0
6,1,2,1,2,5,5,55,0,5,2,4,0,18,5797.053893627828,1,0,1,1,6,0,2,2,2,1,4,0,0,0,0,0
8,1,1,1,6,2,4,54,1,5,2,4,0,14,4444.433450244592,1,0,1,1,1,0,2,1,3,2,4,0,0,0,0,0
11,1,3,1,5,5,2,55,1,5,2,4,0,42,34912.16148461985,2,0,2,1,0,0,2,3,4,4,4,0,0,0,0,0
11,1,2,1,6,3,4,33,1,5,2,4,0,38,4629.863790177239,1,0,1,1,18,0,3,2,3,4,4,0,0,0,0,0
9,1,2,2,2,2,4,31,1,5,2,4,0,42,13206.204606204308,2,0,1,1,1,0,3,1,4,3,4,0,0,0,0,0
7,1,2,1,2,2,3,47,0,2,2,4,0,35,40823.62294247902,2,0,2,1,4,0,2,2,4,3,4,0,0,0,0,0
8,1,2,1,6,4,4,42,1,5,2,4,0,22,11201.196212527906,2,0,1,1,6,0,2,2,3,1,3,0,0,0,0,0
8,1,2,1,6,4,3,62,0,4,2,4,0,114,9108.828746332418,3,0,1,1,3,1,1,2,4,2,4,0,0,0,0,0
6,1,3,1,2,2,2,49,1,5,2,4,0,17,25732.00271307705,3,0,2,1,6,0,2,2,4,1,4,0,0,0,0,0
8,1,2,1,5,2,4,51,1,5,2,4,0,43,24100.47895839906,2,0,1,1,15,0,1,2,4,1,4,0,0,0,0,0
6,1,3,1,6,2,3,49,1,4,2,1,0,22,6550.572385845013,2,0,1,1,4,0,2,2,4,1,4,0,0,0,0,0
10,1,3,1,6,4,4,52,1,5,2,4,0,38,14799.854960157643,3,0,1,1,2,0,2,2,4,1,4,0,0,0,0,0
11,1,2,1,6,3,4,56,0,5,2,4,0,43,7853.501433405891,2,0,1,1,2,0,2,2,4,2,4,0,1,0,0,0
11,1,3,1,2,3,4,60,0,5,2,4,0,26,19079.03435424956,2,0,1,1,0,0,3,2,4,3,2,0,0,0,0,0
8,1,1,2,2,4,3,62,1,5,2,4,0,18,11075.624481041392,1,0,1,1,17,0,3,1,1,4,4,0,0,0,0,0
11,1,3,1,6,3,3,44,1,5,2,4,0,32,698.7367514425698,3,0,2,1,4,0,3,2,2,4,4,0,1,0,0,0
10,1,3,1,6,5,2,32,0,5,2,4,0,20,7207.309811184762,2,1,1,1,2,0,2,2,2,4,4,0,0,0,0,0
8,1,2,1,6,2,3,48,1,4,2,4,0,17,11035.07800573071,5,0,1,1,2,0,2,2,1,4,3,0,0,0,0,0
8,1,3,1,6,5,3,35,1,5,2,4,0,33,11174.778779040136,2,0,1,1,10,0,2,2,3,1,3,0,0,0,0,0
7,1,3,1,6,2,3,63,0,3,2,4,0,30,9491.930536880773,2,0,1,1,4,0,2,3,1,1,3,0,0,0,0,0
11,1,3,1,6,2,2,44,0,4,2,4,0,14,8004.200470776053,1,0,1,1,0,0,2,1,3,3,3,0,0,0,0,0
10,1,2,1,6,4,4,36,0,5,2,4,0,30,5398.241429949849,2,0,1,1,5,0,2,2,4,4,4,0,0,0,0,0
7,1,3,1,1,4,2,39,0,5,2,4,0,9,21191.87005435194,2,0,1,1,1,0,2,2,4,3,3,0,0,0,0,0
8,1,1,1,5,2,3,59,0,5,2,4,0,8,6534.953811806705,1,0,1,1,1,0,2,1,1,1,4,0,0,0,0,0
6,1,2,1,5,1,2,52,1,2,2,2,0,46,11885.722262685018,2,0,1,1,1,0,2,2,4,1,4,0,0,0,0,0
5,1,2,1,3,3,4,47,1,3,2,1,0,14,21480.40215076565,3,0,1,1,5,0,2,1,4,4,4,0,0,0,0,0
11,1,3,1,5,2,3,37,0,4,2,4,0,14,8007.772424896927,2,0,2,1,4,0,2,2,1,4,4,0,0,0,0,0
6,1,1,1,4,1,3,60,1,5,2,4,0,20,3009.4881063604585,2,0,1,1,19,0,2,1,4,1,4,0,0,0,0,0
8,1,3,1,4,4,4,35,1,5,2,4,0,24,12815.978823750262,1,0,1,1,7,0,2,1,4,1,4,0,0,0,0,0
7,1,2,1,5,5,4,52,1,4,2,4,0,15,2905.7804922773284,2,0,1,1,11,0,2,2,3,3,2,0,0,0,0,0
7,1,1,1,4,4,2,49,1,5,2,4,0,37,12332.556988882248,2,0,1,1,5,0,2,1,3,4,4,0,0,0,0,0
7,1,1,1,6,2,4,55,1,5,2,4,0,51,12338.496736688936,1,0,1,1,17,0,2,1,4,2,4,0,0,0,0,0
7,1,4,1,4,2,2,41,1,5,2,4,0,39,37278.09586384498,2,0,2,1,8,0,2,2,4,4,4,0,0,0,0,0
10,1,2,1,6,2,3,52,1,5,2,4,0,35,30767.34460736729,2,0,1,1,2,0,2,2,2,1,4,0,0,0,0,0
9,1,2,1,5,2,2,42,1,5,2,4,0,27,14495.34071600047,2,0,1,1,8,0,3,1,3,1,4,0,1,0,0,0
11,1,2,1,5,5,4,24,1,5,2,4,0,29,7072.606477986797,1,0,1,1,15,0,3,2,3,3,3,0,1,0,0,0
7,1,3,1,5,4,3,34,0,5,2,4,0,51,12227.68236027671,3,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
9,1,2,2,2,4,2,59,1,5,2,4,0,23,13172.830385452971,2,0,1,1,4,0,3,2,4,3,4,0,0,0,0,0
7,1,2,1,6,5,3,51,1,5,2,4,0,35,15203.43603637466,2,0,1,1,2,0,2,2,2,1,4,0,0,0,0,0
8,1,2,1,6,4,4,48,0,5,2,4,0,6,5470.4412879009615,2,0,1,1,3,0,2,2,4,4,4,0,0,0,0,0
9,1,2,1,1,3,4,54,1,5,2,4,0,11,17782.290449394484,1,0,1,1,11,0,2,2,3,1,4,0,0,0,0,0
11,1,3,1,5,2,3,50,0,5,2,4,0,43,14206.696438260224,3,0,1,1,8,0,2,2,2,3,4,0,0,0,0,0
11,1,2,1,5,4,3,33,0,5,2,4,0,20,8288.535676909223,2,0,1,1,6,0,2,2,2,3,4,0,0,0,0,0
7,1,3,1,3,4,4,64,0,5,2,4,0,21,17026.488521824707,3,0,2,1,7,0,2,3,2,3,4,0,0,0,0,0
7,1,2,1,7,2,4,28,0,3,2,4,0,30,48671.05402921008,2,0,1,1,5,0,3,2,4,3,4,0,0,0,0,0
9,1,2,1,6,3,3,50,1,5,2,4,0,18,14029.148389671042,2,0,2,1,2,0,2,2,3,1,3,0,0,0,0,0
6,1,2,1,6,2,1,48,0,4,2,1,0,20,3219.657205349465,2,0,1,1,5,0,3,2,3,4,3,0,0,0,0,0
10,1,2,1,4,5,3,59,0,5,2,4,0,15,5809.558153747413,1,0,1,1,6,0,2,2,3,1,4,0,0,0,0,0
11,1,4,1,5,2,2,36,1,5,2,4,0,50,24318.95779234651,2,2,1,1,0,0,1,2,4,4,4,0,0,0,0,0
8,1,2,1,4,4,3,66,1,5,2,4,0,7,4785.454544730728,2,0,1,1,6,0,3,2,4,1,4,0,0,0,0,0
11,1,2,1,6,4,5,45,1,5,2,4,0,23,1025.5710352789108,2,0,1,1,2,0,2,2,2,1,2,0,0,0,0,0
8,1,1,1,4,4,2,50,1,5,2,4,0,45,13607.321536019894,2,0,1,1,0,0,2,1,4,4,4,0,0,0,0,0
11,1,2,1,6,3,4,53,0,5,2,4,0,37,7800.023560884061,2,0,1,1,2,0,2,2,4,1,4,0,1,0,0,0
11,1,1,1,2,3,3,58,1,4,2,4,0,30,15784.082873788446,1,0,1,1,3,0,2,1,4,4,4,0,0,0,0,0
11,1,4,1,1,5,3,57,1,5,2,4,0,73,16663.344792535867,4,0,1,1,0,0,2,4,4,4,4,0,0,0,0,0
6,1,3,1,5,2,3,41,1,3,2,4,0,53,25915.32920637041,2,0,1,1,5,0,2,1,2,1,4,0,0,0,0,0
8,1,1,1,3,1,2,53,0,4,2,4,0,13,21322.77848024685,1,0,1,1,7,0,3,1,4,2,4,0,0,0,0,0
7,1,3,1,6,3,3,49,1,5,2,4,0,83,582.3959793174499,3,0,2,1,10,0,3,2,2,4,4,0,1,0,0,0
7,1,3,1,6,2,4,58,0,5,2,4,0,30,9395.296404726749,2,0,1,1,1,0,1,3,4,1,4,0,0,0,0,0
9,1,1,1,1,1,2,59,1,2,2,2,0,19,11801.77547729178,2,0,1,1,7,0,2,1,4,1,4,0,0,0,0,0
10,1,3,1,6,5,5,41,1,4,2,4,0,42,14898.581182030062,2,1,1,1,3,0,2,2,4,1,4,0,0,0,0,0
8,1,2,1,6,4,3,37,1,4,2,1,0,32,16021.463011920194,2,0,1,1,7,0,2,2,1,3,4,0,0,0,0,0
8,1,3,1,4,4,3,36,0,5,2,4,0,22,3030.7071678479792,3,0,1,1,3,0,2,3,3,3,2,0,0,0,0,0
7,1,2,1,7,2,4,30,1,3,2,4,0,46,43816.6142683853,2,0,1,1,5,0,2,2,4,3,4,0,0,0,0,0
7,1,4,1,5,2,4,37,0,4,2,4,0,37,3755.5744350224254,2,0,1,1,3,0,2,2,4,4,4,0,0,0,0,0
6,1,3,1,6,5,3,54,1,3,2,4,0,43,21660.16175868867,3,0,1,1,6,0,1,2,4,3,3,0,0,0,0,0
10,1,2,1,6,5,3,65,0,5,2,4,0,19,11520.95557108789,2,0,1,1,6,0,2,2,3,4,4,0,0,0,0,0
11,1,3,1,6,3,2,28,1,5,2,4,0,11,7629.742312245483,4,0,1,1,0,0,2,3,4,1,4,0,1,0,0,0
11,1,2,1,6,4,5,53,1,5,2,4,0,45,14859.52134073639,2,0,2,1,2,0,2,2,4,1,4,0,0,0,0,0
10,1,2,1,6,5,4,56,0,4,2,4,0,27,6175.699249465693,2,0,1,1,13,0,3,2,3,3,3,0,0,0,0,0
11,1,2,1,6,5,5,43,0,4,2,4,0,32,10090.61723088565,2,0,1,1,12,2,2,2,3,1,1,0,0,0,0,0
7,1,3,2,1,1,2,46,1,3,2,4,0,36,22042.038663269348,3,0,1,1,4,0,2,2,4,3,4,0,0,0,0,0
11,1,1,1,6,3,3,43,1,5,2,4,0,26,18439.93580171423,1,0,1,1,3,0,2,1,4,1,4,0,0,0,0,0
7,1,2,1,6,2,2,38,1,5,2,4,0,51,12351.770238645404,2,0,1,1,0,0,2,1,3,2,4,0,0,0,0,0
8,1,1,1,6,2,3,64,1,5,2,4,0,23,11062.994418570028,1,0,1,1,27,0,2,1,2,4,4,0,0,0,0,0
8,1,2,1,6,3,4,33,0,5,2,4,0,20,9416.41046111513,3,0,1,1,0,0,2,2,3,1,4,0,0,0,0,0
6,1,2,1,6,4,2,28,1,4,2,4,0,12,14410.47117947752,2,0,1,1,3,0,2,2,2,3,4,0,0,0,0,0
10,1,2,1,3,4,4,54,0,5,2,4,0,39,14847.271439738486,2,0,1,1,1,0,2,2,4,1,4,0,0,0,0,0
7,1,2,1,5,2,3,58,0,4,2,4,0,12,3781.988905117541,1,0,1,1,5,0,2,1,4,4,4,0,0,0,0,0
9,1,2,1,6,3,3,54,1,5,2,4,0,41,14057.205380918029,3,0,2,1,8,0,2,2,3,1,3,0,0,0,0,0
10,1,1,1,6,4,3,32,0,5,2,4,0,26,19894.20075694651,1,0,1,1,1,0,3,1,3,3,4,0,0,0,0,0
7,1,3,1,2,5,2,38,0,4,2,4,0,31,4146.177907286345,2,0,2,1,6,0,2,2,3,1,4,0,0,0,0,0
10,1,5,1,2,2,3,40,1,4,2,4,0,29,57.116176780841215,3,0,1,1,4,0,3,2,3,1,4,0,0,0,0,0
6,1,1,1,6,2,3,65,0,4,2,4,0,9,6592.288565151374,1,0,1,1,1,0,2,1,4,1,4,0,0,0,0,0
8,1,2,1,6,2,4,52,1,3,2,4,0,21,4353.574623808864,2,0,1,1,0,1,2,2,3,2,4,0,0,0,0,0
11,1,3,1,6,5,5,49,1,5,2,4,0,17,7112.196593322947,3,0,2,1,5,0,2,2,2,3,3,0,1,0,0,0
11,1,2,1,6,4,3,35,1,3,2,4,0,15,15330.580459692585,2,0,1,1,6,0,2,2,3,3,2,0,0,0,0,0
11,1,2,1,6,5,5,62,0,5,2,4,0,24,7162.321705248663,2,0,2,1,2,1,2,2,1,1,4,0,0,0,0,0
11,1,2,1,6,5,5,34,0,4,2,4,0,35,10073.02430710739,2,0,1,1,8,0,2,2,3,1,1,0,0,0,0,0
8,1,2,1,6,1,3,50,1,5,2,4,0,14,15185.0500386321,3,0,1,1,1,0,2,2,3,1,3,0,0,0,0,0
8,1,2,1,7,2,4,48,1,4,2,1,0,9,16017.598344157455,2,0,1,1,8,0,2,2,3,1,4,0,0,0,0,0
7,1,3,1,6,4,5,40,1,4,2,4,0,4,2120.005223347043,1,0,1,1,12,2,2,1,4,1,4,0,0,0,0,0
10,1,2,1,5,1,1,54,0,5,2,4,0,22,1471.9453875381766,3,0,1,1,6,0,3,2,2,1,4,0,0,0,0,0
10,1,2,1,6,2,2,47,1,5,2,4,0,34,30955.259974013035,2,0,1,1,4,0,2,2,2,1,4,0,0,0,0,0
11,1,2,1,6,4,2,50,1,5,2,4,0,35,15007.71043407821,2,0,1,1,2,0,2,2,4,1,4,0,0,0,0,0
11,1,4,1,6,2,1,56,0,5,2,4,0,53,3209.894743753638,4,0,1,1,20,5,3,3,3,4,4,0,0,0,0,0
6,1,2,1,6,3,3,45,1,3,2,1,0,41,21627.619228230964,2,0,1,1,6,0,2,2,4,3,3,0,0,0,0,0
9,1,3,1,6,2,2,44,1,5,2,4,0,56,12342.679486521609,2,0,1,1,1,0,2,1,4,4,4,0,0,0,0,0
10,1,3,1,6,4,4,56,0,5,2,4,0,21,11523.225341720232,2,0,1,2,2,0,2,2,2,4,4,0,0,0,0,0
5,1,3,1,4,4,3,47,0,5,2,4,0,24,3037.095915473153,5,0,1,1,0,0,2,3,3,3,4,0,0,0,0,0
11,1,3,2,1,4,2,43,1,5,2,4,0,19,22564.671852107174,2,0,1,1,2,0,2,2,3,1,4,0,0,0,0,0
10,1,2,1,2,3,3,58,1,4,2,4,0,15,111.41049035495274,3,0,1,1,1,4,3,1,3,3,4,0,0,0,0,0
8,1,2,1,6,3,3,62,1,4,2,4,0,16,12501.245830828337,2,0,2,1,1,0,2,2,4,1,2,0,0,0,0,0
10,1,3,1,1,4,1,40,1,3,2,4,0,19,22615.45587599152,2,0,1,1,1,0,2,2,3,4,4,0,0,0,0,0
7,1,2,1,5,5,4,50,1,5,2,4,0,22,7030.197553385197,1,0,1,1,10,0,3,2,1,3,4,0,0,0,0,0
8,1,2,1,5,3,3,62,1,5,2,4,0,5,4772.414258517356,2,0,2,1,0,0,2,1,4,1,4,0,0,0,0,0
8,1,2,1,6,4,2,48,1,4,2,1,0,42,23303.162314745543,3,0,1,1,0,0,3,2,3,3,4,0,0,0,0,0
10,1,1,1,2,4,3,33,1,5,2,4,0,20,5874.840880466404,1,0,2,1,0,0,2,1,2,1,4,0,0,0,0,0
8,1,2,1,3,2,2,32,1,5,2,4,0,44,19866.34048426939,2,0,2,1,3,1,2,2,4,3,4,0,0,0,0,0
6,1,3,1,6,3,4,48,0,4,2,4,0,26,12474.62089898928,2,0,2,1,2,0,2,2,4,1,4,0,0,0,0,0
10,1,5,1,4,4,4,48,0,5,2,4,0,25,12653.83300708745,3,0,1,1,11,0,2,2,3,3,4,0,0,0,0,0
7,1,2,1,5,4,4,61,1,5,2,4,0,9,17788.22772403328,2,0,1,1,4,0,2,2,4,1,4,0,0,0,0,0
7,1,2,1,7,2,3,30,1,3,2,4,0,33,9605.238237769956,2,0,1,2,6,0,2,2,4,3,4,0,0,0,0,0
6,1,2,1,4,4,3,40,0,5,2,4,0,22,3044.1174784350533,3,0,1,1,0,0,2,2,3,3,2,0,0,0,0,0
7,1,2,1,6,5,4,34,0,5,2,4,0,19,3970.55573845848,2,0,2,1,7,0,2,2,4,1,4,0,0,0,0,0
6,1,2,1,6,3,3,34,1,4,2,4,0,12,12524.446383422115,2,0,2,1,0,0,2,2,4,1,2,0,0,0,0,0
8,1,2,1,4,3,3,52,1,4,2,4,0,48,12904.295108157896,3,0,1,1,25,0,2,2,4,1,4,0,0,0,0,0
8,1,4,1,6,2,1,38,0,4,2,1,0,23,3243.726495560157,1,0,1,1,4,2,3,2,3,3,4,0,0,0,0,0
8,1,1,1,4,4,4,62,1,5,2,4,0,20,18217.69126984186,1,0,1,1,25,0,2,1,4,4,4,0,0,0,0,0
7,1,2,2,1,3,3,51,1,5,2,4,0,60,21806.14836651213,2,0,1,1,6,0,2,2,4,3,4,0,0,0,0,0
10,1,4,1,1,4,2,48,1,5,2,4,0,64,22415.838609628998,3,0,1,1,5,0,2,2,3,4,4,0,0,0,0,0
8,1,3,1,6,4,4,53,0,5,2,4,0,15,9285.112274964438,4,0,1,1,2,0,1,3,3,4,4,0,0,0,0,0
8,1,1,1,6,3,3,55,1,4,2,4,0,36,12960.947660065773,1,0,1,1,3,0,2,1,4,3,4,0,0,0,0,0
11,2,2,1,6,3,2,50,0,5,2,4,0,63,14037.786482554427,3,0,1,1,7,0,2,2,2,3,3,0,0,0,0,0
11,1,3,1,2,3,4,51,0,4,2,4,0,103,39718.69251779019,3,0,2,1,0,0,2,2,4,3,4,0,0,0,0,0
11,1,2,1,6,5,3,29,1,5,1,4,0,16,15300.714966558997,2,0,1,1,6,0,2,2,2,3,4,0,0,0,0,0
8,1,1,1,4,4,2,53,1,4,2,4,0,33,2547.91101592464,1,0,1,1,19,0,2,1,3,1,4,0,0,0,0,0
11,1,4,1,6,2,2,35,1,4,2,4,0,7,8022.209374352242,2,0,1,1,0,0,2,3,1,4,3,0,0,0,0,0
8,1,2,1,4,5,5,58,0,4,2,4,0,9,14964.587630173217,2,0,1,1,5,0,2,2,4,1,4,0,0,0,0,0
10,1,3,1,6,4,4,37,1,4,2,4,0,39,5948.285041083204,2,1,1,1,0,0,2,2,4,3,4,0,0,0,0,0
11,1,3,1,6,4,3,29,0,5,2,4,0,44,8902.441885905575,3,0,2,1,6,0,2,3,4,1,4,0,0,0,0,0
10,1,3,1,5,2,3,29,0,4,2,4,0,22,161058.704930602,2,0,1,1,1,0,1,2,4,1,3,0,0,0,0,0
10,1,2,1,1,1,2,55,1,4,2,4,0,29,22606.01278443029,2,0,1,1,7,0,2,2,3,1,4,0,0,0,0,0
10,1,2,1,2,5,4,37,0,5,2,4,0,15,17177.29114142313,1,0,1,1,3,0,2,2,2,4,4,0,0,0,0,0
8,1,2,1,6,4,2,52,1,4,2,4,0,51,12916.282200736552,3,0,1,1,21,0,3,2,1,1,3,0,0,0,0,0
11,1,2,1,6,5,2,58,1,5,2,4,0,15,7152.62489064417,3,0,1,1,6,0,2,2,2,1,4,0,0,0,0,0
10,1,1,1,6,4,4,42,1,4,2,4,0,53,6157.927166387461,2,0,1,1,5,3,2,1,3,3,4,0,0,0,0,0
11,1,3,1,6,2,5,36,0,4,2,4,0,6,3251.5879425624084,1,0,1,1,2,0,3,2,3,4,4,0,0,0,0,0
11,1,5,1,2,4,3,52,1,5,2,4,0,31,8541.10788519273,4,0,1,1,6,0,2,2,3,3,4,0,0,0,0,0
